time,download
1659969567.0,27.90
1659969641.0,288.00
1659969649.0,1.31
1659969656.0,1.31
1659969665.0,2.62
1659969671.0,0.98
1659969680.0,1.31
1659969686.0,336.00
1659969694.0,816.00
1659969701.0,672.00
1659969761.0,144.00
1659969821.0,144.00
1659969866.0,27.80
1659969881.0,144.00
1659969950.0,1.64
1659969956.0,1.64
1659969965.0,1.64
1659969971.0,1.64
1659969980.0,0.98
1659969986.0,1.31
1659970076.0,304.00
1659970121.0,144.00
1659970166.0,28.00
1659970249.0,672.00
1659970256.0,1.64
1659970265.0,1.31
1659970271.0,1.64
1659970280.0,672.00
1659970286.0,0.98
1659970295.0,1.64
1659970301.0,480.00
1659970466.0,27.80
1659970586.0,4.20
1659970676.0,304.00
1659970766.0,27.90
1659970871.0,144.00
1659970886.0,176.00
1659970925.0,144.00
1659970946.0,144.00
1659971006.0,144.00
1659971066.0,27.90
1659971135.0,144.00
1659971186.0,144.00
1659971201.0,144.00
1659971210.0,144.00
1659971246.0,144.00
1659971270.0,144.00
1659971276.0,304.00
1659971306.0,144.00
1659971366.0,28.00
1659971426.0,144.00
1659971501.0,144.00
1659971546.0,144.00
1659971606.0,144.00
1659971629.0,144.00
1659971667.0,27.90
1659971816.0,144.00
1659971846.0,144.00
1659971876.0,304.00
1659971906.0,144.00
1659971929.0,144.00
1659971966.0,27.80
1659971989.0,144.00
1659972176.0,192.00
1659972266.0,27.80
1659972356.0,336.00
1659972365.0,336.00
1659972371.0,0.98
1659972379.0,672.00
1659972386.0,672.00
1659972416.0,0.98
1659972476.0,304.00
1659972566.0,24.10
1659972671.0,1.31
1659972680.0,336.00
1659972695.0,336.00
1659972701.0,336.00
1659972710.0,672.00
1659972866.0,27.80
1659972935.0,176.00
1659972971.0,0.98
1659972980.0,336.00
1659973001.0,336.00
1659973009.0,336.00
1659973016.0,672.00
1659973076.0,304.00
1659973265.0,0.98
1659973271.0,1.31
1659973280.0,336.00
1659973286.0,672.00
1659973294.0,672.00
1659973324.0,672.00
1659973466.0,27.80
1659973676.0,304.00
1659973766.0,27.60
1659973796.0,348.00
1659974066.0,23.70
1659974254.0,136.00
1659974276.0,304.00
1659974366.0,1.31
1659974449.0,1.97
1659974456.0,672.00
1659974465.0,1.97
1659974471.0,1.64
1659974480.0,0.98
1659974486.0,1.97
1659974494.0,336.00
1659974501.0,336.00
1659974569.0,144.00
1659974666.0,27.80
1659974749.0,0.98
1659974756.0,1.97
1659974765.0,2.30
1659974771.0,1.31
1659974780.0,1.31
1659974786.0,1.31
1659974795.0,336.00
1659974801.0,144.00
1659974876.0,304.00
1659974966.0,23.70
1659974990.0,144.00
1659975049.0,1.97
1659975065.0,1.64
1659975071.0,1.97
1659975080.0,1.31
1659975086.0,2.30
1659975476.0,304.00
1659975566.0,27.80
1659975866.0,1.55
1659976076.0,304.00
1659976166.0,24.10
1659976339.0,320.00
1659976466.0,1.55
1659976766.0,27.80
1659977066.0,27.80
1659977186.0,336.00
1659977194.0,336.00
1659977201.0,336.00
1659977276.0,304.00
1659977366.0,23.70
1659977471.0,336.00
1659977486.0,336.00
1659977786.0,672.00
1659977876.0,304.00
1659977996.0,144.00
1659978080.0,336.00
1659978086.0,336.00
1659978116.0,336.00
1659978124.0,144.00
1659978139.0,144.00
1659978176.0,144.00
1659978184.0,144.00
1659978236.0,144.00
1659978244.0,288.00
1659978296.0,288.00
1659978476.0,448.00
1659978596.0,144.00
1659978724.0,144.00
1659978776.0,144.00
1659978844.0,144.00
1659978896.0,144.00
1659978905.0,144.00
1659978994.0,144.00
1659979024.0,144.00
1659979145.0,288.00
1659979826.0,160.00
1659980539.0,128.00
1659980621.0,320.00
1659981035.0,4.61
1659981049.0,6.87
1659981064.0,832.00
1659981829.0,17.70
1659984521.0,144.00
1659984581.0,144.00
1659984701.0,144.00
1659984761.0,144.00
1659984821.0,144.00
